Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D1,Dataset 1,62,ZIP,ZIP--ZINB,-71052.27418965343,-44543.30933257328,53017.9297141603,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,62,ZINB,ZIP--ZINB,-45765.52035620689,-44543.30933257328,2444.4220472672314,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,62,Z+P+NB,ZIP--ZINB,-44614.26702052991,-44543.30933257328,141.9153759132605,2.0,0,1.525694820330741e-31,True,chi²(df=2)
D1,Dataset 1,64,Poisson,ZIP--ZINB,-97725.701192297,-44473.15734057376,106505.08770344652,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,64,NB,ZIP--ZINB,-46465.41228119162,-44473.15734057376,3984.509881235717,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,64,P+NB,ZIP--ZINB,-45088.010121494684,-44473.15734057376,1229.7055618418526,,2,2.455168494970307e-268,True,chi-bar² heuristic; k=2
D1,Dataset 1,64,ZIP,ZIP--ZINB,-70484.35277009654,-44473.15734057376,52022.390859045554,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,64,ZINB,ZIP--ZINB,-45725.08139278264,-44473.15734057376,2503.8481044177606,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,64,Z+P+NB,ZIP--ZINB,-44543.86316646823,-44473.15734057376,141.4116517889488,2.0,0,1.9626821631245392e-31,True,chi²(df=2)
D1,Dataset 1,65,Poisson,ZIP--ZINB,-98349.65697544283,-44420.7118157259,107857.8903194339,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,65,NB,ZIP--ZINB,-46366.55651432484,-44420.7118157259,3891.689397197872,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,65,P+NB,ZIP--ZINB,-45054.23145098407,-44420.7118157259,1267.0392705163397,,2,1.918180490542925e-276,True,chi-bar² heuristic; k=2
D1,Dataset 1,65,ZIP,ZIP--ZINB,-70535.8127190732,-44420.7118157259,52230.20180669461,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,65,ZINB,ZIP--ZINB,-45631.5268096212,-44420.7118157259,2421.6299877905985,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,65,Z+P+NB,ZIP--ZINB,-44486.41190868174,-44420.7118157259,131.4001859116688,2.0,0,2.9296259155167845e-29,True,chi²(df=2)
D1,Dataset 1,68,Poisson,ZIP--ZINB,-100065.46221789026,-44621.16024173745,110888.60395230562,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,68,NB,ZIP--ZINB,-46595.5987642498,-44621.16024173745,3948.877045024696,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,68,P+NB,ZIP--ZINB,-45253.56990400326,-44621.16024173745,1264.8193245316215,,2,5.820508431471507e-276,True,chi-bar² heuristic; k=2
D1,Dataset 1,68,ZIP,ZIP--ZINB,-71269.54810807761,-44621.16024173745,53296.77573268031,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,68,ZINB,ZIP--ZINB,-45848.3384154156,-44621.16024173745,2454.356347356282,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,68,Z+P+NB,ZIP--ZINB,-44695.52587170522,-44621.16024173745,148.7312599355355,2.0,0,5.051463993794612e-33,True,chi²(df=2)
D1,Dataset 1,69,Poisson,ZIP--ZINB,-95651.25062575578,-44696.70112429001,101909.09900293154,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,69,NB,ZIP--ZINB,-46639.17448444109,-44696.70112429001,3884.946720302163,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,69,P+NB,ZIP--ZINB,-45350.204205681,-44696.70112429001,1307.0061627819814,,2,4.0170064240430395e-285,True,chi-bar² heuristic; k=2
D1,Dataset 1,69,ZIP,ZIP--ZINB,-69245.03702513978,-44696.70112429001,49096.67180169954,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,69,ZINB,ZIP--ZINB,-45855.101303781645,-44696.70112429001,2316.800358983266,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,69,Z+P+NB,ZIP--ZINB,-44759.84987721359,-44696.70112429001,126.29750584716383,2.0,0,3.757033488768092e-28,True,chi²(df=2)
D1,Dataset 1,67,Poisson,ZIP--ZINB,-97467.50328509172,-44293.38859332218,106348.22938353907,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,67,NB,ZIP--ZINB,-46348.70934724069,-44293.38859332218,4110.641507837019,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,67,P+NB,ZIP--ZINB,-44960.45423904343,-44293.38859332218,1334.1312914424925,,2,5.170927621885448e-291,True,chi-bar² heuristic; k=2
D1,Dataset 1,67,ZIP,ZIP--ZINB,-70088.40480456557,-44293.38859332218,51590.032422486765,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,67,ZINB,ZIP--ZINB,-45547.05469762998,-44293.38859332218,2507.3322086155968,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,67,Z+P+NB,ZIP--ZINB,-44356.20907281189,-44293.38859332218,125.64095897942023,2.0,0,5.216898739445221e-28,True,chi²(df=2)
D1,Dataset 1,66,Poisson,ZIP--ZINB,-100421.7753051358,-44698.78256514622,111445.98547997914,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,66,NB,ZIP--ZINB,-46726.7092707275,-44698.78256514622,4055.853411162563,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,66,P+NB,ZIP--ZINB,-45345.3997536168,-44698.78256514622,1293.2343769411527,,2,3.9310185122232216e-282,True,chi-bar² heuristic; k=2
D1,Dataset 1,66,ZIP,ZIP--ZINB,-71954.69491700288,-44698.78256514622,54511.824703713326,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,66,ZINB,ZIP--ZINB,-45971.00312602721,-44698.78256514622,2544.441121761978,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,66,Z+P+NB,ZIP--ZINB,-44758.21563076289,-44698.78256514622,118.86613123334246,2.0,0,1.5436454604498367e-26,True,chi²(df=2)
D1,Dataset 1,70,Poisson,ZIP--ZINB,-98703.28841284834,-44331.48225490572,108743.61231588524,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,70,NB,ZIP--ZINB,-46346.79026503427,-44331.48225490572,4030.616020257105,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,70,P+NB,ZIP--ZINB,-44947.95764156729,-44331.48225490572,1232.950773323144,,2,4.8458252514413116e-269,True,chi-bar² heuristic; k=2
D1,Dataset 1,70,ZIP,ZIP--ZINB,-70998.65941430417,-44331.48225490572,53334.3543187969,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,70,ZINB,ZIP--ZINB,-45589.81259252007,-44331.48225490572,2516.6606752287043,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,70,Z+P+NB,ZIP--ZINB,-44389.652013667735,-44331.48225490572,116.33951752402936,2.0,0,5.460026568827022e-26,True,chi²(df=2)
D1,Dataset 1,71,Poisson,ZIP--ZINB,-99222.81096907852,-44527.01734594165,109391.58724627378,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,71,NB,ZIP--ZINB,-46437.86615940447,-44527.01734594165,3821.697626925641,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,71,P+NB,ZIP--ZINB,-45141.3116990741,-44527.01734594165,1228.588706264898,,2,4.291528281179131e-268,True,chi-bar² heuristic; k=2
D1,Dataset 1,71,ZIP,ZIP--ZINB,-71161.80593719431,-44527.01734594165,53269.57718250532,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,71,ZINB,ZIP--ZINB,-45704.67206062932,-44527.01734594165,2355.3094293753384,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,71,Z+P+NB,ZIP--ZINB,-44592.5194182993,-44527.01734594165,131.0041447153053,2.0,0,3.571177377983395e-29,True,chi²(df=2)
D1,Dataset 1,73,Poisson,ZIP--ZINB,-97915.50927428842,-44527.1861059549,106776.64633666704,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,73,NB,ZIP--ZINB,-46495.99491834087,-44527.1861059549,3937.617624771941,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,73,P+NB,ZIP--ZINB,-45158.31283225647,-44527.1861059549,1262.2534526031525,,2,2.0996738234160642e-275,True,chi-bar² heuristic; k=2
D1,Dataset 1,73,ZIP,ZIP--ZINB,-70122.77574334545,-44527.1861059549,51191.17927478111,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,73,ZINB,ZIP--ZINB,-45727.84361803784,-44527.1861059549,2401.315024165873,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,73,Z+P+NB,ZIP--ZINB,-44591.37237827387,-44527.1861059549,128.37254463793943,2.0,0,1.3312392626972783e-28,True,chi²(df=2)
D1,Dataset 1,72,Poisson,ZIP--ZINB,-98421.1887591918,-44407.36792929987,108027.64165978388,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,72,NB,ZIP--ZINB,-46337.3266094999,-44407.36792929987,3859.917360400053,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,72,P+NB,ZIP--ZINB,-44973.0829769673,-44407.36792929987,1131.4300953348577,,2,5.3842945934502375e-247,True,chi-bar² heuristic; k=2
D1,Dataset 1,72,ZIP,ZIP--ZINB,-71337.5716298773,-44407.36792929987,53860.40740115487,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,72,ZINB,ZIP--ZINB,-45666.48172068147,-44407.36792929987,2518.227582763197,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,72,Z+P+NB,ZIP--ZINB,-44474.60215095405,-44407.36792929987,134.4684433083603,2.0,0,6.31754785752447e-30,True,chi²(df=2)
D1,Dataset 1,74,Poisson,ZIP--ZINB,-98909.0583834124,-44558.80085132537,108700.51506417408,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,74,NB,ZIP--ZINB,-46444.52152507077,-44558.80085132537,3771.441347490792,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,74,P+NB,ZIP--ZINB,-45189.69593837744,-44558.80085132537,1261.7901741041278,,2,2.647005846527536e-275,True,chi-bar² heuristic; k=2
D1,Dataset 1,74,ZIP,ZIP--ZINB,-71499.90525733383,-44558.80085132537,53882.20881201691,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,74,ZINB,ZIP--ZINB,-45726.68349944343,-44558.80085132537,2335.7652962361026,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,74,Z+P+NB,ZIP--ZINB,-44613.91533770223,-44558.80085132537,110.2289727537136,2.0,0,1.1589980188565555e-24,True,chi²(df=2)
D1,Dataset 1,75,Poisson,ZIP--ZINB,-100919.14141900132,-44891.51551783744,112055.25180232777,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,75,NB,ZIP--ZINB,-46937.94174616941,-44891.51551783744,4092.852456663939,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,75,P+NB,ZIP--ZINB,-45528.94671102712,-44891.51551783744,1274.8623863793473,,2,3.83764069704112e-278,True,chi-bar² heuristic; k=2
D1,Dataset 1,75,ZIP,ZIP--ZINB,-72888.4810273018,-44891.51551783744,55993.93101892871,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,75,ZINB,ZIP--ZINB,-46156.33524267454,-44891.51551783744,2529.6394496742,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,75,Z+P+NB,ZIP--ZINB,-44951.87988672725,-44891.51551783744,120.7287377796165,2.0,0,6.082578010724744e-27,True,chi²(df=2)
D1,Dataset 1,77,Poisson,ZIP--ZINB,-97180.8129577355,-44726.77855386976,104908.06880773148,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,77,NB,ZIP--ZINB,-46694.45423684125,-44726.77855386976,3935.3513659429736,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,77,P+NB,ZIP--ZINB,-45334.24735971026,-44726.77855386976,1214.9376116809872,,2,3.953804410532419e-265,True,chi-bar² heuristic; k=2
D1,Dataset 1,77,ZIP,ZIP--ZINB,-70458.16306958899,-44726.77855386976,51462.76903143845,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,77,ZINB,ZIP--ZINB,-45950.40590582355,-44726.77855386976,2447.2547039075725,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,77,Z+P+NB,ZIP--ZINB,-44794.49442529861,-44726.77855386976,135.43174285769055,2.0,0,3.9027497194760335e-30,True,chi²(df=2)
D1,Dataset 1,76,Poisson,ZIP--ZINB,-100940.65939850136,-45056.20442374321,111768.90994951628,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,76,NB,ZIP--ZINB,-46999.281260338495,-45056.20442374321,3886.153673190565,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,76,P+NB,ZIP--ZINB,-45698.61583629722,-45056.20442374321,1284.8228251080145,,2,2.6370023979975583e-280,True,chi-bar² heuristic; k=2
D1,Dataset 1,76,ZIP,ZIP--ZINB,-72528.85919114327,-45056.20442374321,54945.30953480012,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,76,ZINB,ZIP--ZINB,-46277.47475731374,-45056.20442374321,2442.54066714106,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,76,Z+P+NB,ZIP--ZINB,-45136.781775184165,-45056.20442374321,161.1547028819041,2.0,0,1.0132133486880746e-35,True,chi²(df=2)
D1,Dataset 1,78,Poisson,ZIP--ZINB,-97221.14095378068,-44342.36792775939,105757.54605204255,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,78,NB,ZIP--ZINB,-46354.52053451385,-44342.36792775939,4024.305213508924,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,78,P+NB,ZIP--ZINB,-44991.46625250844,-44342.36792775939,1298.1966494981025,,2,3.287956570187378e-283,True,chi-bar² heuristic; k=2
D1,Dataset 1,78,ZIP,ZIP--ZINB,-70084.9719868887,-44342.36792775939,51485.20811825863,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,78,ZINB,ZIP--ZINB,-45568.893607777165,-44342.36792775939,2453.051360035548,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,78,Z+P+NB,ZIP--ZINB,-44416.964050415234,-44342.36792775939,149.19224531168584,2.0,0,4.0115809398452464e-33,True,chi²(df=2)
D1,Dataset 1,79,Poisson,ZIP--ZINB,-99985.3936678838,-44474.39629339573,111021.99474897613,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,79,NB,ZIP--ZINB,-46567.2124630757,-44474.39629339573,4185.632339359945,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,79,P+NB,ZIP--ZINB,-45084.15238426847,-44474.39629339573,1219.5121817454783,,2,4.0144338478288226e-266,True,chi-bar² heuristic; k=2
D1,Dataset 1,79,ZIP,ZIP--ZINB,-72004.24000528405,-44474.39629339573,55059.687423776646,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,79,ZINB,ZIP--ZINB,-45835.42030596502,-44474.39629339573,2722.0480251385743,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,79,Z+P+NB,ZIP--ZINB,-44553.38275301959,-44474.39629339573,157.97291924772435,2.0,0,4.972976881555544e-35,True,chi²(df=2)
D1,Dataset 1,80,Poisson,ZIP--ZINB,-100435.09387982188,-44875.31850935522,111119.55074093332,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,80,NB,ZIP--ZINB,-46893.13235505199,-44875.31850935522,4035.627691393544,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,80,P+NB,ZIP--ZINB,-45511.12567525411,-44875.31850935522,1271.614331797784,,2,1.947126017443604e-277,True,chi-bar² heuristic; k=2
D1,Dataset 1,80,ZIP,ZIP--ZINB,-72421.98327251559,-44875.31850935522,55093.32952632074,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,80,ZINB,ZIP--ZINB,-46160.24682959514,-44875.31850935522,2569.856640479848,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,80,Z+P+NB,ZIP--ZINB,-44948.518340974086,-44875.31850935522,146.39966323773842,2.0,0,1.6207538117933857e-32,True,chi²(df=2)
D1,Dataset 1,82,Poisson,ZIP--ZINB,-95679.53699804124,-44222.60996257832,102913.85407092582,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,82,NB,ZIP--ZINB,-46222.452263094325,-44222.60996257832,3999.684601032001,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,82,P+NB,ZIP--ZINB,-44883.83612820552,-44222.60996257832,1322.4523312543895,,2,1.777061074644661e-288,True,chi-bar² heuristic; k=2
D1,Dataset 1,82,ZIP,ZIP--ZINB,-68875.9063286571,-44222.60996257832,49306.59273215756,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,82,ZINB,ZIP--ZINB,-45424.092680936046,-44222.60996257832,2402.9654367154435,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,82,Z+P+NB,ZIP--ZINB,-44298.88044631272,-44222.60996257832,152.54096746879804,2.0,0,7.518821628898597e-34,True,chi²(df=2)
D1,Dataset 1,83,Poisson,ZIP--ZINB,-96379.50278863365,-44569.55458491209,103619.89640744311,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,83,NB,ZIP--ZINB,-46577.85794058582,-44569.55458491209,4016.606711347456,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,83,P+NB,ZIP--ZINB,-45269.169169956906,-44569.55458491209,1399.2291700896312,,2,3.7784745452289647e-305,True,chi-bar² heuristic; k=2
D1,Dataset 1,83,ZIP,ZIP--ZINB,-69523.01692498161,-44569.55458491209,49906.92468013904,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,83,ZINB,ZIP--ZINB,-45730.15222608103,-44569.55458491209,2321.195282337881,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,83,Z+P+NB,ZIP--ZINB,-44626.32075121866,-44569.55458491209,113.53233261314745,2.0,0,2.222118495886766e-25,True,chi²(df=2)
D1,Dataset 1,81,Poisson,ZIP--ZINB,-97561.92455488468,-44515.00898764405,106093.83113448124,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,81,NB,ZIP--ZINB,-46389.51777172448,-44515.00898764405,3749.017568160867,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,81,P+NB,ZIP--ZINB,-45113.59351415468,-44515.00898764405,1197.1690530212654,,2,2.8546237640709045e-261,True,chi-bar² heuristic; k=2
D1,Dataset 1,81,ZIP,ZIP--ZINB,-70373.34388451061,-44515.00898764405,51716.669793733134,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,81,ZINB,ZIP--ZINB,-45657.10432495498,-44515.00898764405,2284.1906746218738,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,81,Z+P+NB,ZIP--ZINB,-44571.82620815818,-44515.00898764405,113.6344410282618,2.0,0,2.1115173467371363e-25,True,chi²(df=2)
D1,Dataset 1,86,Poisson,ZIP--ZINB,-98559.11369596128,-44728.81857664014,107660.59023864233,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,86,NB,ZIP--ZINB,-46763.238178675645,-44728.81857664014,4068.839204071017,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,86,P+NB,ZIP--ZINB,-45385.05388495121,-44728.81857664014,1312.470616622144,,2,2.613805555361342e-286,True,chi-bar² heuristic; k=2
D1,Dataset 1,86,ZIP,ZIP--ZINB,-71094.80160051884,-44728.81857664014,52731.96604775741,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,86,ZINB,ZIP--ZINB,-45993.45827217851,-44728.81857664014,2529.2793910767505,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,86,Z+P+NB,ZIP--ZINB,-44794.35113396625,-44728.81857664014,131.06511465222866,2.0,0,3.46395282068566e-29,True,chi²(df=2)
D1,Dataset 1,84,Poisson,ZIP--ZINB,-97706.92395066407,-44346.503605132144,106720.84069106387,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,84,NB,ZIP--ZINB,-46380.16702301916,-44346.503605132144,4067.326835774031,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,84,P+NB,ZIP--ZINB,-45060.75323625823,-44346.503605132144,1428.4992622521677,,2,1.596858775089e-311,True,chi-bar² heuristic; k=2
D1,Dataset 1,84,ZIP,ZIP--ZINB,-70030.55205509672,-44346.503605132144,51368.09689992915,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,84,ZINB,ZIP--ZINB,-45567.11989093998,-44346.503605132144,2441.232571615677,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,84,Z+P+NB,ZIP--ZINB,-44449.19319333976,-44346.503605132144,205.3791764152265,2.0,0,2.5262625994079458e-45,True,chi²(df=2)
D1,Dataset 1,85,Poisson,ZIP--ZINB,-97073.46225173215,-44036.38645428223,106074.15159489986,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,85,NB,ZIP--ZINB,-46106.84828638469,-44036.38645428223,4140.923664204922,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,85,P+NB,ZIP--ZINB,-44666.12920261832,-44036.38645428223,1259.485496672176,,2,8.379657749559279e-275,True,chi-bar² heuristic; k=2
D1,Dataset 1,85,ZIP,ZIP--ZINB,-70015.3292875048,-44036.38645428223,51957.88566644516,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,85,ZINB,ZIP--ZINB,-45331.680721073055,-44036.38645428223,2590.5885335816565,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,85,Z+P+NB,ZIP--ZINB,-44100.41936931528,-44036.38645428223,128.06583006610165,2.0,0,1.551880731864273e-28,True,chi²(df=2)
D1,Dataset 1,87,Poisson,ZIP--ZINB,-96717.21102762855,-44326.390716848815,104781.6406215595,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,87,NB,ZIP--ZINB,-46245.99923189791,-44326.390716848815,3839.2170300981816,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,87,P+NB,ZIP--ZINB,-44965.07577586187,-44326.390716848815,1277.3701180261123,,2,1.095214280811271e-278,True,chi-bar² heuristic; k=2
D1,Dataset 1,87,ZIP,ZIP--ZINB,-69014.7451243344,-44326.390716848815,49376.70881497116,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,87,ZINB,ZIP--ZINB,-45465.92034938748,-44326.390716848815,2279.0592650773324,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,87,Z+P+NB,ZIP--ZINB,-44404.157375727606,-44326.390716848815,155.53331775758124,2.0,0,1.684105029617729e-34,True,chi²(df=2)
D1,Dataset 1,88,Poisson,ZIP--ZINB,-98796.0599723884,-44802.40573205425,107987.30848066832,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,88,NB,ZIP--ZINB,-46800.62589832532,-44802.40573205425,3996.440332542145,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,88,P+NB,ZIP--ZINB,-45414.88674981519,-44802.40573205425,1224.9620355218794,,2,2.6312458623327327e-267,True,chi-bar² heuristic; k=2
D1,Dataset 1,88,ZIP,ZIP--ZINB,-71888.476728952,-44802.40573205425,54172.14199379549,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,88,ZINB,ZIP--ZINB,-46056.40757461095,-44802.40573205425,2508.003685113392,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,88,Z+P+NB,ZIP--ZINB,-44858.15984537524,-44802.40573205425,111.50822664197769,2.0,0,6.1135890331395235e-25,True,chi²(df=2)
D1,Dataset 1,89,Poisson,ZIP--ZINB,-98704.82904082486,-44663.23441349204,108083.18925466565,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,89,NB,ZIP--ZINB,-46616.05816461358,-44663.23441349204,3905.647502243082,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,89,P+NB,ZIP--ZINB,-45299.17591698983,-44663.23441349204,1271.883006995573,,2,1.7023545725555733e-277,True,chi-bar² heuristic; k=2
D1,Dataset 1,89,ZIP,ZIP--ZINB,-71008.16351426844,-44663.23441349204,52689.85820155279,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,89,ZINB,ZIP--ZINB,-45841.09182649221,-44663.23441349204,2355.7148260003305,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,89,Z+P+NB,ZIP--ZINB,-44733.82059639322,-44663.23441349204,141.17236580235476,2.0,0,2.212128074034806e-31,True,chi²(df=2)
D1,Dataset 1,90,Poisson,ZIP--ZINB,-97612.64349341576,-44329.12634130585,106567.03430421984,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,90,NB,ZIP--ZINB,-46287.40323395899,-44329.12634130585,3916.553785306285,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,90,P+NB,ZIP--ZINB,-44924.18181488798,-44329.12634130585,1190.1109471642703,,2,9.733154982191728e-260,True,chi-bar² heuristic; k=2
D1,Dataset 1,90,ZIP,ZIP--ZINB,-70026.43500482017,-44329.12634130585,51394.61732702865,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,90,ZINB,ZIP--ZINB,-45555.02913744497,-44329.12634130585,2451.8055922782514,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,90,Z+P+NB,ZIP--ZINB,-44385.46549637715,-44329.12634130585,112.67831014261174,2.0,0,3.405774091956257e-25,True,chi²(df=2)
D1,Dataset 1,93,Poisson,ZIP--ZINB,-100911.67136294712,-44590.92150760458,112641.49971068508,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,93,NB,ZIP--ZINB,-46681.193910299975,-44590.92150760458,4180.544805390789,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,93,P+NB,ZIP--ZINB,-45212.2952617041,-44590.92150760458,1242.7475081990417,,2,3.613760869137243e-271,True,chi-bar² heuristic; k=2
D1,Dataset 1,93,ZIP,ZIP--ZINB,-73068.07672908664,-44590.92150760458,56954.31044296411,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,93,ZINB,ZIP--ZINB,-45961.97753136364,-44590.92150760458,2742.1120475181087,,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,93,Z+P+NB,ZIP--ZINB,-44658.06191884997,-44590.92150760458,134.28082249077852,2.0,0,6.938888092281892e-30,True,chi²(df=2)
D1,Dataset 1,92,Poisson,ZIP--ZINB,-94735.76436654512,-44460.22051995775,100551.08769317472,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,92,NB,ZIP--ZINB,-46369.96051086843,-44460.22051995775,3819.479981821365,,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,92,P+NB,ZIP--ZINB,-45099.68217219772,-44460.22051995775,1278.923304479933,,2,5.037530585865295e-279,True,chi-bar² heuristic; k=2
D1,Dataset 1,92,ZIP,ZIP--ZINB,-68334.01781294774,-44460.22051995775,47747.59458597998,,1,0.0,True,chi-bar² heuristic; k=1
