Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D4,Dataset 4,12,Poisson,1.081902027130127,True,7,-70173.67545512489,140351.35091024978,140367.15788535486
D4,Dataset 4,12,NB,1.3636140823364258,True,8,-43030.26396171945,86066.5279234389,86090.2383860965
D4,Dataset 4,12,ZIP,7.327696800231934,True,14,-46491.44409921619,92990.88819843238,93022.50214864252
D4,Dataset 4,12,ZINB,3.5787746906280518,True,13,-40061.02170398953,80132.04340797906,80171.56084574174
D4,Dataset 4,12,P+NB,11.549558639526367,True,30,-41186.95104865062,82385.90209730124,82433.32302261646
D4,Dataset 4,12,Z+P+NB,25.037637948989868,True,14,-39822.095298709726,79660.19059741945,79723.41849783974
D4,Dataset 4,12,ZIP--ZINB,39.73915457725525,True,31,-39799.28413122487,79618.56826244974,79697.60313797511
D4,Dataset 4,3,Poisson,1.0241777896881104,True,6,-70802.83687267962,141609.67374535924,141625.48072046431
D4,Dataset 4,3,NB,1.4223601818084717,True,12,-43329.71604909638,86665.43209819276,86689.14256085036
D4,Dataset 4,3,ZIP,3.9814982414245605,True,12,-46638.9294584795,93285.858916959,93317.47286716914
D4,Dataset 4,3,ZINB,2.7093257904052734,True,14,-40338.13773222329,80686.27546444657,80725.79290220926
D4,Dataset 4,3,P+NB,9.535707235336304,True,27,-41390.684350503136,82793.36870100627,82840.7896263215
D4,Dataset 4,3,Z+P+NB,20.773879528045654,True,12,-40080.899385340985,80177.79877068197,80241.02667110226
D4,Dataset 4,3,ZIP--ZINB,34.351208448410034,True,17,-40056.68471731565,80133.3694346313,80212.40431015666
D4,Dataset 4,2,Poisson,0.6448392868041992,True,6,-69817.28541912811,139638.57083825622,139654.3778133613
D4,Dataset 4,2,NB,1.4564542770385742,True,8,-43251.2244671088,86508.4489342176,86532.1593968752
D4,Dataset 4,2,ZIP,5.190590858459473,True,14,-46362.001598969386,92732.00319793877,92763.61714814891
D4,Dataset 4,2,ZINB,6.4357311725616455,True,25,-40237.465308301806,80484.93061660361,80524.4480543663
D4,Dataset 4,2,P+NB,9.568261861801147,True,23,-41447.99590573265,82907.9918114653,82955.41273678052
D4,Dataset 4,2,Z+P+NB,19.938196897506714,True,18,-40075.024181192,80166.048362384,80229.27626280428
D4,Dataset 4,2,ZIP--ZINB,26.41851258277893,True,24,-40045.36521752276,80110.73043504552,80189.76531057089
D4,Dataset 4,5,Poisson,0.9207780361175537,True,8,-70585.84595893414,141175.69191786827,141191.49889297335
D4,Dataset 4,5,NB,1.4173526763916016,True,8,-43319.95425211093,86645.90850422186,86669.61896687947
D4,Dataset 4,5,ZIP,3.742683172225952,True,13,-46674.86802626968,93357.73605253936,93389.3500027495
D4,Dataset 4,5,ZINB,9.801095247268677,True,44,-40397.618834655266,80805.23766931053,80844.75510707322
D4,Dataset 4,5,P+NB,12.201504468917847,True,41,-41506.73646567983,83025.47293135966,83072.89385667488
D4,Dataset 4,5,Z+P+NB,19.10294222831726,True,12,-40213.35208979438,80442.70417958876,80505.93208000905
D4,Dataset 4,5,ZIP--ZINB,46.04389238357544,True,24,-40199.389828871994,80418.77965774399,80497.81453326935
D4,Dataset 4,10,Poisson,0.7638239860534668,True,5,-70631.66993808444,141267.33987616887,141283.14685127395
D4,Dataset 4,10,NB,1.959625244140625,True,15,-43439.151113308406,86884.30222661681,86908.01268927442
D4,Dataset 4,10,ZIP,4.033030271530151,True,14,-47084.189385707854,94176.37877141571,94207.99272162585
D4,Dataset 4,10,ZINB,4.620830774307251,True,19,-40481.82194497944,80973.64388995888,81013.16132772157
D4,Dataset 4,10,P+NB,12.021142721176147,True,39,-41609.38967327979,83230.77934655958,83278.2002718748
D4,Dataset 4,10,Z+P+NB,22.596408128738403,True,60,-40239.02847380215,80494.0569476043,80557.28484802459
D4,Dataset 4,10,ZIP--ZINB,32.41749835014343,True,18,-40228.39108280604,80476.78216561208,80555.81704113744
D4,Dataset 4,14,Poisson,0.5118024349212646,True,7,-71196.76858328338,142397.53716656676,142413.34414167184
D4,Dataset 4,14,NB,2.1789357662200928,True,15,-43155.873667247855,86317.74733449571,86341.45779715331
D4,Dataset 4,14,ZIP,4.821962118148804,True,12,-47112.20947976553,94232.41895953106,94264.0329097412
D4,Dataset 4,14,ZINB,3.6532022953033447,True,16,-40262.000187316546,80534.00037463309,80573.51781239577
D4,Dataset 4,14,P+NB,11.077717065811157,True,41,-41396.232579082774,82804.46515816555,82851.88608348077
D4,Dataset 4,14,Z+P+NB,17.393009185791016,True,55,-40050.432712733505,80116.86542546701,80180.0933258873
D4,Dataset 4,14,ZIP--ZINB,46.107197523117065,True,16,-40027.53145750408,80075.06291500817,80154.09779053353
D4,Dataset 4,6,Poisson,0.5981898307800293,True,6,-70419.9408368571,140843.8816737142,140859.68864881928
D4,Dataset 4,6,NB,2.3068811893463135,True,13,-43484.910547179126,86975.82109435825,86999.53155701586
D4,Dataset 4,6,ZIP,4.602985858917236,True,12,-47130.718351053794,94269.43670210759,94301.05065231773
D4,Dataset 4,6,ZINB,6.056521892547607,True,16,-40589.165814699394,81188.33162939879,81227.84906716147
D4,Dataset 4,6,P+NB,12.618906736373901,True,28,-41661.824281832574,83335.64856366515,83383.06948898037
D4,Dataset 4,6,Z+P+NB,21.248509168624878,True,22,-40358.69664396798,80733.39328793596,80796.62118835625
D4,Dataset 4,6,ZIP--ZINB,39.49088168144226,True,80,-40339.02317316372,80698.04634632744,80777.0812218528
D4,Dataset 4,11,Poisson,0.8789148330688477,True,7,-70213.4140935043,140430.8281870086,140446.63516211367
D4,Dataset 4,11,NB,1.4131410121917725,True,15,-43480.25501661501,86966.51003323002,86990.22049588762
D4,Dataset 4,11,ZIP,4.3009724617004395,True,13,-46701.894213441396,93411.78842688279,93443.40237709293
D4,Dataset 4,11,ZINB,8.554571151733398,True,16,-40540.30730260522,81090.61460521045,81130.13204297313
D4,Dataset 4,11,P+NB,11.85202145576477,True,36,-41618.561767148254,83249.12353429651,83296.54445961173
D4,Dataset 4,11,Z+P+NB,24.78066897392273,True,14,-40309.457071129385,80634.91414225877,80698.14204267906
D4,Dataset 4,11,ZIP--ZINB,42.72685647010803,True,17,-40290.697067609304,80601.39413521861,80680.42901074397
D4,Dataset 4,8,Poisson,1.1272499561309814,True,11,-70536.89723017134,141077.79446034267,141093.60143544775
D4,Dataset 4,8,NB,1.7819969654083252,True,8,-43208.42822927162,86422.85645854325,86446.56692120085
D4,Dataset 4,8,ZIP,5.934805154800415,True,12,-46600.95269681519,93209.90539363038,93241.51934384053
D4,Dataset 4,8,ZINB,2.8244714736938477,True,19,-40322.41107120377,80654.82214240755,80694.33958017023
